codigo,categoria,bloque,materia,codigo_id,fecha_actualizacion,url_codigo,pdf_url,epub_url,marca_tiempo
Código del Derecho de la Discapacidad. Legislación de Navarra,Derecho de la Discapacidad,social-sanidad,social-sanidad,458_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_Navarra,28/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=458_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_Navarra&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=458_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_Navarra.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=458_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_Navarra.epub,2026-09-11T05:30:01Z
Código del Derecho de la Discapacidad. Legislación de Extremadura,Derecho de la Discapacidad,social-sanidad,social-sanidad,453_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_Extremadura,11/08/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=453_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_Extremadura&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=453_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_Extremadura.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=453_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_Extremadura.epub,2026-09-11T05:30:01Z
Código del Derecho de la Discapacidad. Legislación de las Islas Baleares,Derecho de la Discapacidad,social-sanidad,social-sanidad,455_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_las_Islas_Baleares,20/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=455_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_las_Islas_Baleares&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=455_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_las_Islas_Baleares.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=455_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_las_Islas_Baleares.epub,2026-09-11T05:30:01Z
Código del Derecho de la Discapacidad. Legislación de la Comunidad de Madrid,Derecho de la Discapacidad,social-sanidad,social-sanidad,451_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_la_Comunidad_de_Madrid,12/02/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=451_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_la_Comunidad_de_Madrid&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=451_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_la_Comunidad_de_Madrid.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=451_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_la_Comunidad_de_Madrid.epub,2026-09-11T05:30:01Z
Código del Derecho de la Discapacidad. Legislación de Castilla y León,Derecho de la Discapacidad,social-sanidad,social-sanidad,449_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_Castilla_y_Leon,05/12/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=449_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_Castilla_y_Leon&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=449_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_Castilla_y_Leon.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=449_Codigo_del_Derecho_de_la_Discapacidad_Legislacion_de_Castilla_y_Leon.epub,2026-09-11T05:30:01Z
Código de Derecho Administrativo,Derecho Administrativo General,administrativo,administrativo,044_Codigo_de_Derecho_Administrativo,26/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=044_Codigo_de_Derecho_Administrativo&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=044_Codigo_de_Derecho_Administrativo.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=044_Codigo_de_Derecho_Administrativo.epub,2026-09-11T05:30:01Z
Derechos Ciudadanos en su relación con la Administración Pública,Derecho Administrativo General,administrativo,administrativo,275_Derechos_Ciudadanos_en_su_relacion_con_la_Administracion_Publica,04/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=275_Derechos_Ciudadanos_en_su_relacion_con_la_Administracion_Publica&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=275_Derechos_Ciudadanos_en_su_relacion_con_la_Administracion_Publica.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=275_Derechos_Ciudadanos_en_su_relacion_con_la_Administracion_Publica.epub,2026-09-11T05:30:01Z
Procedimiento Administrativo Común,Derecho Administrativo General,administrativo,administrativo,282_Procedimiento_Administrativo_Comun,01/10/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=282_Procedimiento_Administrativo_Comun&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=282_Procedimiento_Administrativo_Comun.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=282_Procedimiento_Administrativo_Comun.epub,2026-09-11T05:30:01Z
Código de Administración Electrónica,Derecho Administrativo General,administrativo,administracion-digital,029_Codigo_de_Administracion_Electronica,16/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=029_Codigo_de_Administracion_Electronica&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=029_Codigo_de_Administracion_Electronica.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=029_Codigo_de_Administracion_Electronica.epub,2026-09-11T05:30:01Z
Código de Lobbies,Derecho Administrativo General,administrativo,administrativo,475_Codigo_de_Lobbies,12/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=475_Codigo_de_Lobbies&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=475_Codigo_de_Lobbies.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=475_Codigo_de_Lobbies.epub,2026-09-11T05:30:01Z
Código de Contratos del Sector Público,Derecho Administrativo General,administrativo,administrativo,031_Codigo_de_Contratos_del_Sector_Publico,18/05/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=031_Codigo_de_Contratos_del_Sector_Publico&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=031_Codigo_de_Contratos_del_Sector_Publico.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=031_Codigo_de_Contratos_del_Sector_Publico.epub,2026-09-11T05:30:01Z
Patrimonio de las Administraciones Públicas,Derecho Administrativo General,administrativo,administrativo,170_Patrimonio_de_las_Administraciones_Publicas,03/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=170_Patrimonio_de_las_Administraciones_Publicas&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=170_Patrimonio_de_las_Administraciones_Publicas.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=170_Patrimonio_de_las_Administraciones_Publicas.epub,2026-09-11T05:30:01Z
Código de Expropiación Forzosa,Derecho Administrativo General,administrativo,administrativo,118_Codigo_de_Expropiacion_Forzosa,27/05/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=118_Codigo_de_Expropiacion_Forzosa&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=118_Codigo_de_Expropiacion_Forzosa.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=118_Codigo_de_Expropiacion_Forzosa.epub,2026-09-11T05:30:01Z
Código del Turismo,Derecho Administrativo General,administrativo,administrativo,325_Codigo_del_Turismo,18/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=325_Codigo_del_Turismo&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=325_Codigo_del_Turismo.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=325_Codigo_del_Turismo.epub,2026-09-11T05:30:01Z
Transparencia y Buen Gobierno,Derecho Administrativo General,administrativo,transparencia,331_Transparencia_y_Buen_Gobierno,23/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=331_Transparencia_y_Buen_Gobierno&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=331_Transparencia_y_Buen_Gobierno.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=331_Transparencia_y_Buen_Gobierno.epub,2026-09-11T05:30:01Z
Código de Fundaciones,Derecho Administrativo General,administrativo,administrativo,338_Codigo_de_Fundaciones,24/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=338_Codigo_de_Fundaciones&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=338_Codigo_de_Fundaciones.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=338_Codigo_de_Fundaciones.epub,2026-09-11T05:30:01Z
El Instituto de España y las Reales Academias,Derecho Administrativo General,administrativo,administrativo,354_El_Instituto_de_Espana_y_las_Reales_Academias,16/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=354_El_Instituto_de_Espana_y_las_Reales_Academias&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=354_El_Instituto_de_Espana_y_las_Reales_Academias.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=354_El_Instituto_de_Espana_y_las_Reales_Academias.epub,2026-09-11T05:30:01Z
Brexit: Derecho Español y Británico,Derecho Administrativo General,administrativo,administrativo,415_Brexit_Derecho_Espanol_y_Britanico,31/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=415_Brexit_Derecho_Espanol_y_Britanico&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=415_Brexit_Derecho_Espanol_y_Britanico.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=415_Brexit_Derecho_Espanol_y_Britanico.epub,2026-09-11T05:30:01Z
Código del Voluntariado,Derecho Administrativo General,administrativo,administrativo,430_Codigo_del_Voluntariado,27/10/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=430_Codigo_del_Voluntariado&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=430_Codigo_del_Voluntariado.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=430_Codigo_del_Voluntariado.epub,2026-09-11T05:30:01Z
Código Geoespacial,Derecho Administrativo General,administrativo,administrativo,429_Codigo_Geoespacial,04/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=429_Codigo_Geoespacial&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=429_Codigo_Geoespacial.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=429_Codigo_Geoespacial.epub,2026-09-11T05:30:01Z
Código de la Minería,Derecho Administrativo General,administrativo,administrativo,196_Codigo_de_la_Mineria_,28/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=196_Codigo_de_la_Mineria_&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=196_Codigo_de_la_Mineria_.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=196_Codigo_de_la_Mineria_.epub,2026-09-11T05:30:01Z
Código del Mercado de Tabacos,Derecho Administrativo General,administrativo,administrativo,534_Codigo_del_Mercado_de_Tabacos,07/09/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=534_Codigo_del_Mercado_de_Tabacos&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=534_Codigo_del_Mercado_de_Tabacos.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=534_Codigo_del_Mercado_de_Tabacos.epub,2026-09-11T05:30:01Z
Código de Estadística,Derecho Administrativo General,administrativo,administrativo,616_Codigo_de_Estadistica,16/02/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=616_Codigo_de_Estadistica&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=616_Codigo_de_Estadistica.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=616_Codigo_de_Estadistica.epub,2026-09-11T05:30:01Z
Código Residentes en el Exterior,Derecho Administrativo General,administrativo,administrativo,611_Codigo_Residentes_en_el_Exterior,31/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=611_Codigo_Residentes_en_el_Exterior&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=611_Codigo_Residentes_en_el_Exterior.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=611_Codigo_Residentes_en_el_Exterior.epub,2026-09-11T05:30:01Z
Código de la estructura de la Administración General del Estado,Organización Administrativa,constitucional,constitucional,082_Codigo_de_la_estructura_de_la_Administracion_General_del_Estado,26/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=082_Codigo_de_la_estructura_de_la_Administracion_General_del_Estado&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=082_Codigo_de_la_estructura_de_la_Administracion_General_del_Estado.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=082_Codigo_de_la_estructura_de_la_Administracion_General_del_Estado.epub,2026-09-11T05:30:01Z
Código de la estructura de la Administración Institucional del Estado,Organización Administrativa,constitucional,constitucional,086_Codigo_de_la_estructura_de_la_Administracion_Institucional_del_Estado,26/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=086_Codigo_de_la_estructura_de_la_Administracion_Institucional_del_Estado&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=086_Codigo_de_la_estructura_de_la_Administracion_Institucional_del_Estado.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=086_Codigo_de_la_estructura_de_la_Administracion_Institucional_del_Estado.epub,2026-09-11T05:30:01Z
Estatutos de Autonomía,Organización Administrativa,constitucional,constitucional,017_Estatutos_de_Autonomia,09/12/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=017_Estatutos_de_Autonomia&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=017_Estatutos_de_Autonomia.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=017_Estatutos_de_Autonomia.epub,2026-09-11T05:30:01Z
Código de Régimen Local,Organización Administrativa,constitucional,constitucional,019_Codigo_de_Regimen_Local,03/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=019_Codigo_de_Regimen_Local&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=019_Codigo_de_Regimen_Local.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=019_Codigo_de_Regimen_Local.epub,2026-09-11T05:30:01Z
Código de las Profesiones Reguladas,Organización Administrativa,constitucional,constitucional,536_Codigo_de_las_Profesiones_Reguladas,28/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=536_Codigo_de_las_Profesiones_Reguladas&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=536_Codigo_de_las_Profesiones_Reguladas.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=536_Codigo_de_las_Profesiones_Reguladas.epub,2026-09-11T05:30:01Z
Colegios Profesionales,Organización Administrativa,constitucional,constitucional,253_Colegios_Profesionales,02/09/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=253_Colegios_Profesionales&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=253_Colegios_Profesionales.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=253_Colegios_Profesionales.epub,2026-09-11T05:30:01Z
Estatutos de los Consejos Generales de los Colegios Profesionales,Organización Administrativa,constitucional,constitucional,408_Estatutos_de_los_Consejos_Generales_de_los_Colegios_Profesionales,29/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=408_Estatutos_de_los_Consejos_Generales_de_los_Colegios_Profesionales&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=408_Estatutos_de_los_Consejos_Generales_de_los_Colegios_Profesionales.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=408_Estatutos_de_los_Consejos_Generales_de_los_Colegios_Profesionales.epub,2026-09-11T05:30:01Z
Código de Ceremonial y Protocolo,Organización Administrativa,constitucional,constitucional,116_Codigo_de_Ceremonial_y_Protocolo,29/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=116_Codigo_de_Ceremonial_y_Protocolo&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=116_Codigo_de_Ceremonial_y_Protocolo.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=116_Codigo_de_Ceremonial_y_Protocolo.epub,2026-09-11T05:30:01Z
Código de Lucha contra el Fraude y la Corrupción,Organización Administrativa,constitucional,constitucional,322_Codigo_de_Lucha_contra_el_Fraude_y_la_Corrupcion,26/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=322_Codigo_de_Lucha_contra_el_Fraude_y_la_Corrupcion&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=322_Codigo_de_Lucha_contra_el_Fraude_y_la_Corrupcion.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=322_Codigo_de_Lucha_contra_el_Fraude_y_la_Corrupcion.epub,2026-09-11T05:30:01Z
Código de la Abogacía,Organización Administrativa,constitucional,constitucional,432_Codigo_de_la_Abogacia,30/12/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=432_Codigo_de_la_Abogacia&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=432_Codigo_de_la_Abogacia.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=432_Codigo_de_la_Abogacia.epub,2026-09-11T05:30:01Z
Código de la Función Pública,Función Pública,constitucional,constitucional,003_Codigo_de_la_Funcion_Publica,26/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=003_Codigo_de_la_Funcion_Publica&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=003_Codigo_de_la_Funcion_Publica.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=003_Codigo_de_la_Funcion_Publica.epub,2026-09-11T05:30:01Z
Código de la Función Pública Normativa Autonómica,Función Pública,constitucional,constitucional,124_Codigo_de_la_Funcion_Publica_Normativa_Autonomica,13/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=124_Codigo_de_la_Funcion_Publica_Normativa_Autonomica&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=124_Codigo_de_la_Funcion_Publica_Normativa_Autonomica.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=124_Codigo_de_la_Funcion_Publica_Normativa_Autonomica.epub,2026-09-11T05:30:01Z
Funcionarios de la Administración de Justicia,Función Pública,constitucional,constitucional,135_Funcionarios_de_la_Administracion_de_Justicia,21/05/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=135_Funcionarios_de_la_Administracion_de_Justicia&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=135_Funcionarios_de_la_Administracion_de_Justicia.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=135_Funcionarios_de_la_Administracion_de_Justicia.epub,2026-09-11T05:30:01Z
"Código de MUFACE, ISFAS y MUGEJU",Función Pública,constitucional,constitucional,011_Codigo_de_MUFACE_ISFAS_y_MUGEJU,15/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=011_Codigo_de_MUFACE_ISFAS_y_MUGEJU&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=011_Codigo_de_MUFACE_ISFAS_y_MUGEJU.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=011_Codigo_de_MUFACE_ISFAS_y_MUGEJU.epub,2026-09-11T05:30:01Z
Código de Legislación Ferroviaria,"Seguridad Vial, Transporte y Telecomunicaciones",industria-transporte,industria-transporte,120_Codigo_de_Legislacion_Ferroviaria,23/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=120_Codigo_de_Legislacion_Ferroviaria&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=120_Codigo_de_Legislacion_Ferroviaria.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=120_Codigo_de_Legislacion_Ferroviaria.epub,2026-09-11T05:30:01Z
Código de Tráfico y Seguridad Vial,"Seguridad Vial, Transporte y Telecomunicaciones",industria-transporte,industria-transporte,020_Codigo_de_Trafico_y_Seguridad_Vial,10/09/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=020_Codigo_de_Trafico_y_Seguridad_Vial&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=020_Codigo_de_Trafico_y_Seguridad_Vial.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=020_Codigo_de_Trafico_y_Seguridad_Vial.epub,2026-09-11T05:30:01Z
Código de Derecho de la Navegación Marítima y Aérea,"Seguridad Vial, Transporte y Telecomunicaciones",industria-transporte,industria-transporte,108_Codigo_de_Derecho_de_la_Navegacion_Maritima_y_Aerea,26/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=108_Codigo_de_Derecho_de_la_Navegacion_Maritima_y_Aerea&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=108_Codigo_de_Derecho_de_la_Navegacion_Maritima_y_Aerea.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=108_Codigo_de_Derecho_de_la_Navegacion_Maritima_y_Aerea.epub,2026-09-11T05:30:01Z
Código de Legislación Aeroportuaria,"Seguridad Vial, Transporte y Telecomunicaciones",industria-transporte,industria-transporte,256_Codigo_de_Legislacion_Aeroportuaria,14/01/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=256_Codigo_de_Legislacion_Aeroportuaria&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=256_Codigo_de_Legislacion_Aeroportuaria.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=256_Codigo_de_Legislacion_Aeroportuaria.epub,2026-09-11T05:30:01Z
